timestamp	open	high	low	close	volume
4/27/2006	422.77	426.91	419.39	420.03	16659100
4/26/2006	428.7	430.04	423.53	425.97	14541000
4/25/2006	439.43	441.04	426	427.16	19118800
4/24/2006	439.34	444.7	436.52	440.5	17655100
4/21/2006	450	450.72	436.17	437.1	45057400
4/20/2006	411.9	436.99	408.2	415	24518400
4/19/2006	412.37	413.64	406.73	410.5	13549800
4/18/2006	407.54	409.83	401.5	404.24	16258900
4/17/2006	403.78	412.5	400.84	406.82	16502400
4/13/2006	408.81	409.76	400.5	402.16	13092600
4/12/2006	409.15	411.33	405.19	408.95	12021900
4/11/2006	416.38	419.1	406.22	409.66	22192100
4/10/2006	407.61	417.17	405.25	416.38	18621500
4/7/2006	412.56	412.85	404.02	406.16	14037700
4/6/2006	407	413.89	405.43	411.18	17179800
4/5/2006	407.7	414.57	402.82	407.99	26794100
4/4/2006	390	404.9	388.14	404.34	31399900
4/3/2006	389.75	392.47	387.93	389.7	16229100
3/31/2006	388.75	391.87	384.03	390	72969700
3/30/2006	389.22	393.5	383.61	388.44	29393900
3/29/2006	380	399	379.51	394.98	38016900
3/28/2006	372	377.86	371.17	377.2	17873700
3/27/2006	367.25	371.71	365	369.69	14033300
3/24/2006	368.52	370.09	362.51	365.8	30330800
3/23/2006	342.27	345.75	340.2	341.89	14854500
3/22/2006	339.91	344.1	337.5	340.22	15176800
3/21/2006	349.97	351.66	339.08	339.92	19642500
3/20/2006	342.01	350.09	341.54	348.19	20794300
3/17/2006	338.94	341.78	334.93	339.79	17086200
3/16/2006	348.7	348.75	337.9	338.77	20013300
3/15/2006	350.87	352.3	340.53	344.5	25512000
3/14/2006	336.59	352.37	332.62	351.16	36864400
3/13/2006	339.72	346.1	335.45	337.06	27257500
3/10/2006	343.5	344.5	331.55	337.5	38612500
3/9/2006	355.47	358.53	341.5	343	27792900
3/8/2006	353.78	360.03	350.5411	353.88	23467700
3/7/2006	364.42	368.45	358.15	364.45	20736800
3/6/2006	380.66	383.4	367.14	368.1	17861500
3/3/2006	384.3	387.24	375.76	378.18	23900000
3/2/2006	364.42	381.1	362.2	376.45	36623900
3/1/2006	369	369.45	361.3	364.8	24098200
2/28/2006	392.65	397.54	338.51	362.62	78796300
2/27/2006	381.2	391.7	380.28	390.375	20403900
2/24/2006	377.3	380.07	373.49	377.4	12955600
2/23/2006	365.41	381.24	365.39	378.07	25078000
2/22/2006	367.15	368.95	363.86	365.49	12939400
2/21/2006	366.32	373.54	365.11	366.59	17354600
2/17/2006	369.99	372.14	363.62	368.75	28611700
2/16/2006	345.86	367	344.49	366.46	42588300
2/15/2006	341.4	346	337.83	342.38	25868100
2/14/2006	345.3	351.69	342.4	343.32	29278600
2/13/2006	344.3	350.6	341.89	345.7	39396100
2/10/2006	362	364.5	353.14	362.61	30416500
2/9/2006	371.45	374.4	356.11	358.77	23800900
2/8/2006	368.24	370.69	354.67	369.08	41566500
2/7/2006	383.14	383.7	363.345	367.92	33227100
2/6/2006	385.25	389.9	379.56	385.1	17862900
2/3/2006	393.79	393.9	372.57	381.555	36527000
2/2/2006	403.93	406.5	395.98	396.04	23591700
2/1/2006	389.86	402	387.52	401.78	54190700
1/31/2006	430.66	439.6	423.973	432.6601	44087800
1/30/2006	429.39	433.28	425	426.82	17160600
1/27/2006	435.22	438.22	428.98	433.49	16887400
1/26/2006	439.54	439.99	423.56	434.265	25826300
1/25/2006	451.26	454.23	429.22	433	37442100
1/24/2006	436.03	444.95	434.48	443.03	30898200
1/23/2006	407.38	428.39	405.73	427.5	45437300
1/20/2006	437.5	440.03	394.74	399.4601	82151100
1/19/2006	451.17	453.49	433	436.445	29045500
1/18/2006	447.3	457.36	443.25	444.9099	40930400
1/17/2006	464.21	469.9	462.53	467.11	16524000
1/13/2006	464.31	466.89	461.61	466.25	15297800
1/12/2006	473.72	474.99	461.5	463.63	20230300
1/11/2006	471.27	475.11	469.18	471.63	17996700
1/10/2006	464.42	470.25	462.04	469.76	18176000
1/9/2006	466.15	473.4	460.94	466.9001	25558200
1/6/2006	456.87	470.5	453.24	465.66	35478200
1/5/2006	446	451.55	441.5	451.24	21594900
1/4/2006	443.9	448.96	439.75	445.24	30542200
1/3/2006	422.52	435.67	418.22	435.23	26216100
12/30/2005	417.27	418.21	413.74	414.86	15159000
12/29/2005	427.98	428.73	419.17	420.15	13877700
12/28/2005	424.12	427.78	421.26	426.69	14221500
12/27/2005	431.86	431.86	422.76	424.64	13392100
12/23/2005	432.15	432.5	428.78	430.93	9181000
12/22/2005	431.765	432.86	425.93	432.04	15078100
12/21/2005	433.55	436.86	420.71	426.33	22421300
12/20/2005	427.86	432.2	424.67	429.74	20149200
12/19/2005	432.2	446.21	420.11	424.6	43829700
12/16/2005	425.34	432.5	422.75	430.15	32628300
12/15/2005	419.11	423.14	416.5	422.53	12079500
12/14/2005	417.04	419.73	415.49	418.96	13247500
12/13/2005	413	418	411.64	417.49	16311200
12/12/2005	414.63	415.21	409.95	412.612	13886200
12/9/2005	415	415.78	408.56	409.2	15271500
12/8/2005	405.3	410.65	402.64	410.65	17802100
12/7/2005	406.16	406.7	399.01	404.22	23308400
12/6/2005	408.7	416.41	401.7	404.54	30220300
12/5/2005	417	417.5	404.28	405.85	20558200
12/2/2005	416.94	419.53	413.86	417.7	15071900
12/1/2005	409.2	415.44	408.29	414.0901	19470300
11/30/2005	404.48	408.45	395.56	404.9125	31162000
11/29/2005	424.14	426.4	402.14	403.54	42948600
11/28/2005	429.82	431.24	422.44	423.48	21994700
11/25/2005	425.78	428.75	425.3	428.62	9670500
11/23/2005	417.04	424.72	415.78	422.86	20149800
11/22/2005	408.65	417.31	406.23	416.47	19172800
11/21/2005	399.17	409.98	393.49	409.36	20649500
11/18/2005	403.62	404.5	399.85	400.21	14037100
11/17/2005	401.8	403.81	399.53	403.45	18405900
11/16/2005	396.2	398.85	394.11	398.15	17373000
11/15/2005	394.38	397	390.95	392.8	17232500
11/14/2005	392.12	398.22	391.53	396.97	15600100
11/11/2005	395.12	396.9	388.85	390.4	14113600
11/10/2005	378.36	391.35	377.43	391.1	18239100
11/9/2005	386.67	388.29	378.03	379.15	20912800
11/8/2005	394.25	395.59	388.58	389.9	15779200
11/7/2005	395.1	397.47	392.15	395.03	19163800
11/4/2005	389.72	391.79	385.45	390.43	17632100
11/3/2005	382.41	386.58	381.38	385.95	14881900
11/2/2005	381.7	385	377.17	379.68	21109600
11/1/2005	371.86	383.9	369.01	379.38	32679400
10/31/2005	360.24	374.75	359.51	372.14	28657100
10/28/2005	355.27	358.95	355.02	358.17	11795100
10/27/2005	356.6	357.09	351.68	353.06	10258500
10/26/2005	346.28	356	346.19	355.44	17797100
10/25/2005	345.78	347.4	342.86	346.91	13742800
10/24/2005	343.37	349.3	342.19	348.65	18844500
10/21/2005	345.8	346.43	333	339.9	45739000
10/20/2005	309.99	311.13	301.21	303.2	27795500
10/19/2005	304	309.87	303.96	308.7	14007300
10/18/2005	304.96	307.96	302.74	303.28	14141400
10/17/2005	297.5	305.2	294.56	305	15118200
10/14/2005	299.26	300.23	292.54	296.14	17021100
10/13/2005	302	302	290.685	297.44	21114200
10/12/2005	305.2	307.19	299	300.97	18593700
10/11/2005	311.16	312.65	304.86	306.1	17068100
10/10/2005	313.31	314.82	309.15	310.65	11133200
10/7/2005	314.79	316.67	310.54	312.99	13527000
10/6/2005	313.98	314.48	310.09	312.75	15971600
10/5/2005	312.69	314.9	308	310.71	16640100
10/4/2005	319.58	321.28	310.74	311	18270300
10/3/2005	313.63	320.11	312.79	318.68	18302200
9/30/2005	314.22	317.5	312.29	316.46	18284200
9/29/2005	306.68	310.72	306.08	309.62	11216300
9/28/2005	314.22	315.1	305.6	306	15978800
9/27/2005	314.95	318.41	313.38	313.94	13732400
9/26/2005	319.5	320.95	312.56	314.28	19769000
9/23/2005	313	317.21	312.59	315.36	16950600
9/22/2005	311.49	319.22	310.17	311.37	25986700
9/21/2005	308.41	313.76	305.96	311.9	20219100
9/20/2005	306.15	311.3	305.23	307.91	18683200
9/19/2005	301	306	300.71	303.79	11512200
9/16/2005	304.02	304.5	299.87	300.2	15144400
9/15/2005	299.8	306.75	297.91	302.62	30901400
9/14/2005	308.73	313.28	300.3	303	22529000
9/13/2005	308.74	315.53	306.17	311.68	20579200
9/12/2005	301.75	311.42	301	309.74	20752200
9/9/2005	297.28	299.1	296.56	299.09	8772200
9/8/2005	294.83	299.28	293.36	295.39	13213300
9/7/2005	285.89	295.5	285.28	294.87	14984000
9/6/2005	289	289.39	286.8	287.11	8416100
9/2/2005	286.51	289.99	286.44	288.45	6862100
9/1/2005	285.91	287.5	285	286.25	5478700
8/31/2005	288.23	288.5	284.36	286	10057900
8/30/2005	287.22	289.51	285.88	287.27	9574400
8/29/2005	282.24	289.12	282.24	288.45	11794100
8/26/2005	283.48	285.02	282.66	283.58	7503000
8/25/2005	282.55	284	279.97	282.59	8744400
8/24/2005	277.57	284.75	276.45	282.57	17169000
8/23/2005	276.16	279.74	274.12	279.58	11631700
8/22/2005	281.24	281.47	273.35	274.01	13612300
8/19/2005	280.99	281.45	279.62	280	11074700
8/18/2005	275.91	280.5	275	279.99	23721800
8/17/2005	285.51	286.57	284	285.1	7758800
8/16/2005	284.88	287.79	283.34	285.65	14204100
8/15/2005	289.98	292.77	283.77	284	16333000
8/12/2005	283.36	290.2	281.64	289.721	13158600
8/11/2005	285.89	286.58	280.62	284.05	15014700
8/10/2005	291.3	292.33	284.88	285.68	13744200
8/9/2005	291.96	292.68	288.51	291.57	11547000
8/8/2005	293.6	295.65	290.49	291.25	8954600
8/5/2005	297.5	298.51	291.31	292.35	11867500
8/4/2005	295.55	299	295.25	297.73	10462500
8/3/2005	298	299.72	295.6	297.3	11849300
8/2/2005	291.6	299.52	291.12	299.19	14565800
8/1/2005	288.48	292.5	288.1	291.6099	11313400
7/29/2005	292.14	292.84	286.99	287.76	16709800
7/28/2005	297.2	297.41	293.28	293.5	11839300
7/27/2005	297.74	298.23	292.4	296.93	14421300
7/26/2005	295.01	298	292.09	296.09	19614100
7/25/2005	302.39	303.29	294.96	295.85	19298200
7/22/2005	306.37	309.25	296.33	302.4	46726800
7/21/2005	314.05	317.8	311.21	313.94	39539200
7/20/2005	305.57	312.6088	301.8	312	28592100
7/19/2005	302.26	310.35	301.8	309.9	25217500
7/18/2005	300	301.9	297.75	299.54	12403100
7/15/2005	301.24	303.4	299.78	301.19	16859900
7/14/2005	305.34	306.75	300.07	300.89	21314000
7/13/2005	292.51	299.24	292.1	298.86	22852900
7/12/2005	293.39	294.4	290.93	291.784	11718000
7/11/2005	296.4	296.6	291.02	293.35	16763800
7/8/2005	296.25	297.5	294.05	296.23	14900200
7/7/2005	289.39	295.8	288.51	295.54	21322800
7/6/2005	297.3	297.6	291.38	291.525	15984500
7/5/2005	292	295.98	290.23	295.71	14973000
7/1/2005	295.04	296.24	289.22	291.25	18436700
6/30/2005	294.34	298.93	291.04	294.15	30158600
6/29/2005	302.5	304.38	292.15	292.72	36560800
6/28/2005	306.28	309.25	302	302	38034900
6/27/2005	298.9	304.47	293.86	304.1	35570100
6/24/2005	290.9	298	289.58	297.25	35506800
6/23/2005	288	294.81	286.5	289.71	28084600
6/22/2005	289.67	292.32	288.67	289.3	20927000
6/21/2005	288.18	290.3	284.97	287.84	30234300
6/20/2005	276.08	287.672	271.73	286.7	42007300
6/17/2005	279	280.3	275.9	280.3	20847900
6/16/2005	274.26	278.3	273.07	277.44	24899800
6/15/2005	275	277.3	267.43	274.8	41724400
6/14/2005	278.59	281.24	277.75	278.35	20163600
6/13/2005	279.82	284.19	276.52	282.75	25580700
6/10/2005	286.99	287.28	280.02	282.5	25367800
6/9/2005	284.72	288.5	280.56	286.31	32849300
6/8/2005	292.85	293.19	278	279.56	51350300
6/7/2005	297.1	299.59	290.3	293.12	48597300
6/6/2005	282.39	293.75	281.83	290.94	45006700
6/3/2005	286.79	289.3	277.41	280.26	37527000
6/2/2005	288.73	289.78	284.6	287.9	35912200
6/1/2005	283.2	292.89	282.02	288	70313000
5/31/2005	269.56	278.4	269.37	277.27	44429100
5/27/2005	260.48	266.05	259.25	266	24343800
5/26/2005	260.96	263.76	258.3	259.2	27066100
5/25/2005	252.73	260.98	250.63	260.81	36079600
5/24/2005	256.96	265.44	253.5	256	58028100
5/23/2005	243.16	258.1	242.71	255.45	42733800
5/20/2005	241.21	241.67	239.65	241.61	16310600
5/19/2005	240.48	241.17	238.27	239.18	19413500
5/18/2005	233.61	239.97	233.52	239.16	24599300
5/17/2005	230.56	233.45	230.2	233.13	15602100
5/16/2005	229.68	231.62	228.57	231.05	11351400
5/13/2005	229.18	231.09	227.32	229.24	14816100
5/12/2005	230.81	232.23	228.2	228.72	17878500
5/11/2005	228.9	231.98	227.93	231.29	22934600
5/10/2005	225.47	227.8	224.72	227.8	12678900
5/9/2005	228	228.5	225.43	226.02	11062500
5/6/2005	228.4	229.25	226.47	228.02	13514200
5/5/2005	228.62	228.62	225.88	226.98	15004100
5/4/2005	227.18	229.88	226.999	228.5	24142800
5/3/2005	221.54	228.15	221.32	226.19	35524800
5/2/2005	222.05	223.7	220.21	222.29	19515200
4/29/2005	221.91	222.25	217.82	220	18322000
4/28/2005	219.5	222.08	217.71	219.45	17348200
4/27/2005	217.99	220.85	216.74	219.78	20509000
4/26/2005	220.22	222	218.29	218.75	34509400
4/25/2005	217.82	224.74	217.52	223.53	39640300
4/22/2005	222.905	224	214.26	215.81	66343700
4/21/2005	200.42	205	199.32	204.75	35468200
4/20/2005	198.58	200.5	195.91	198.1	30872000
4/19/2005	189.33	192	188.03	191.4	16843100
4/18/2005	184.58	187.88	183.49	186.97	13087400
4/15/2005	190.1	190.34	184.66	185	23131600
4/14/2005	193.27	194.36	190.1	191.45	12293000
4/13/2005	193.47	194.32	189.73	192.93	13098400
4/12/2005	193	194.42	189.41	193.955	14624500
4/11/2005	193.09	194.8	192.32	193.23	10810100
4/8/2005	193.69	195.1	191.45	192.05	10222900
4/7/2005	188.78	194.62	188.64	193.76	19365000
4/6/2005	189.24	189.65	187.58	189.22	10494600
4/5/2005	187.73	190.26	187.57	188.57	17455900
4/4/2005	179.95	185.32	179.84	185.29	16136600
4/1/2005	181.76	182.95	179.99	180.04	12351600
3/31/2005	177.95	181.39	177.64	180.51	13523600
3/30/2005	180.64	181.45	179.6	180.45	12459700
3/29/2005	181.05	183.28	178.07	179.57	12933000
3/28/2005	181.68	184.8	180.95	181.42	17458500
3/24/2005	180.228	180.86	179.2	179.25	7402900
3/23/2005	177.97	180.24	177.97	178.98	9680300
3/22/2005	181.18	181.94	177.85	178.6	11252100
3/21/2005	179.27	182.17	177.25	180.88	14952400
3/18/2005	178.81	180.4	178.31	180.04	14165800
3/17/2005	177.13	179.64	175.8	179.29	16504600
3/16/2005	176.7	178.61	175.01	175.6	14198300
3/15/2005	175.25	180	174.21	178.61	20823300
3/14/2005	178.33	178.4	172.57	174.99	22270900
3/11/2005	180.44	180.95	177.15	177.8	16040500
3/10/2005	181.01	181.2	177.4	179.98	21899000
3/9/2005	184.21	184.65	180.16	181.35	22698000
3/8/2005	189.1	189.85	184.97	185.2	16076100
3/7/2005	187.78	189.6	187.03	188.81	17317400
3/4/2005	186.7	187.25	185.07	185.9	13534600
3/3/2005	186.13	187.75	184.31	187.005	15201900
3/2/2005	185.95	187.67	184.36	185.18	14556400
3/1/2005	189.29	189.75	185.39	186.06	18603700
2/28/2005	186	189.87	185.85	187.99	15621100
2/25/2005	189.15	189.92	185.51	185.87	19927000
2/24/2005	183.37	189.85	182.23	188.89	51576900
2/23/2005	193.3	194.48	188.66	193.95	31140800
2/22/2005	196.5	198.9	190.39	191.37	26940400
2/18/2005	198.51	198.84	196.66	197.95	16954800
2/17/2005	197.83	199.75	196.81	197.9	20807900
2/16/2005	194.7	199.33	194.3	198.41	33031500
2/15/2005	193.605	199.84	193.08	195.23	51514000
2/14/2005	186.08	193.08	181	192.99	77047200
2/11/2005	186.66	192.32	186.07	187.4	26205700
2/10/2005	191.97	192.21	185.25	187.98	37927400
2/9/2005	200.76	201.6	189.46	191.58	34308600
2/8/2005	196.96	200.02	194.53	198.64	22937000
2/7/2005	205.26	206.4	195.51	196.03	25894800
2/4/2005	206.47	207.75	202.6	204.36	29608900
2/3/2005	205.99	213.37	205.81	210.86	25950200
2/2/2005	215.55	216.8	203.66	205.96	65533000
2/1/2005	194.38	203.75	190.63	191.9	37640300
1/31/2005	193.69	196.36	191.72	195.62	19174200
1/28/2005	190.13	194.7	186.34	190.34	24391900
1/27/2005	188.76	188.86	185.2	188.08	13241500
1/26/2005	179.27	189.41	179.15	189.24	24591100
1/25/2005	182.2	182.24	176.29	177.12	21297000
1/24/2005	188.69	189.33	180.32	180.72	28017300
1/21/2005	194.44	195.36	188.12	188.28	18498200
1/20/2005	192.58	196.25	192	193.92	17985100
1/19/2005	204.64	205.3	196.71	197.3	22492800
1/18/2005	200.89	205.02	198.66	203.9	26318800
1/14/2005	196	200.01	194.13	199.97	19261300
1/13/2005	195.38	197.39	194.05	195.33	13685100
1/12/2005	194.33	195.93	190.5	195.38	16339200
1/11/2005	195.62	197.71	193.18	193.54	13903400
1/10/2005	194.5	198.1	191.83	195.06	15064100
1/7/2005	190.64	194.25	188.78	193.85	19306400
1/6/2005	195.25	195.9	187.72	188.55	20753400
1/5/2005	193.45	196.9	192.23	193.51	16456700
1/4/2005	201.33	202.93	193.48	194.5	27484200
1/3/2005	197.4	203.64	195.46	202.71	31656700
12/31/2004	199.23	199.88	192.56	192.79	15321600
12/30/2004	192.97	198.23	191.85	197.6	11796700
12/29/2004	191.97	193.52	191.78	192.9	5350800
12/28/2004	192.11	193.55	191.01	192.76	8283300
12/27/2004	189.43	193.3	189.1	191.91	12195900
12/23/2004	187.45	188.6	186	187.9	7221900
12/22/2004	183.9	186.85	183.01	186.3	7806100
12/21/2004	186.28	187.88	183.4	183.75	11021500
12/20/2004	182	188.46	181.87	185.02	19649300
12/17/2004	176.76	180.5	176.55	180.08	14757600
12/16/2004	177.22	180.49	175.95	176.47	17128400
12/15/2004	177.99	180.69	176.66	179.78	22919000
12/14/2004	171	178.82	169.6	178.69	22154600
12/13/2004	172.03	173.18	169.45	170.45	9627500
12/10/2004	173.43	174.88	171.29	171.65	8625700
12/9/2004	170.25	173.5	168.47	173.43	15292600
12/8/2004	170.57	173.68	168.73	169.98	15068500
12/7/2004	176	176.2	170.55	171.43	13728000
12/6/2004	179.13	180.7	176.02	176.29	12495400
12/3/2004	180	181.06	177.6	180.4	11726600
12/2/2004	179.9	181.51	178.55	179.4	12509200
12/1/2004	181.77	182.5	179.55	179.96	15712400
11/30/2004	180.7	183	180.25	181.98	15384600
11/29/2004	180.255	182.95	177.51	181.05	21311800
11/26/2004	175.8	180.03	175.32	179.39	12947200
11/24/2004	174.84	177.21	172.51	174.76	30531400
11/23/2004	167.915	170.83	166.5	167.52	24801700
11/22/2004	168.6	169.5	161.31	165.1	24711600
11/19/2004	169.06	169.98	166.52	169.4	17521000
11/18/2004	170.4	174.42	165.73	167.54	33225900
11/17/2004	169.02	177.5	169	172.5	36229500
11/16/2004	174.39	179.47	170.83	172.545	41792900
11/15/2004	180.45	188.32	178.75	184.87	23779100
11/12/2004	185.23	189.8	177.4	182	33458700
11/11/2004	169.32	183.75	167.57	183.02	29941000
11/10/2004	170.67	172.52	166.33	167.86	21266700
11/9/2004	174.1	175.2	165.27	168.7	22106200
11/8/2004	170.86	175.44	169.4	172.55	22361200
11/5/2004	182	182.3	168.55	169.35	39626500
11/4/2004	188.25	190.4	183.35	184.7	28790300
11/3/2004	198.19	201.6	190.75	191.67	27749600
11/2/2004	198.73	199.25	193.34	194.87	22669900
11/1/2004	193.5	197.67	191.27	196.03	24425300
10/29/2004	198.87	199.95	190.6	190.64	42282600
10/28/2004	186.63	194.39	185.6	193.3	29663900
10/27/2004	182.509	189.52	181.77	185.97	26686200
10/26/2004	186.449	192.64	180	181.8	44569500
10/25/2004	176.28	194.43	172.55	187.4	65462800
10/22/2004	170.435	180.17	164.08	172.43	73710000
10/21/2004	144.13	150.13	141.62	149.38	29149800
10/20/2004	147.94	148.99	139.6	140.49	22722600
10/19/2004	150.5	152.4	147.35	147.94	18109800
10/18/2004	143.12	149.2	141.21	149.16	14036300
10/15/2004	144.95	145.5	141.95	144.11	13194700
10/14/2004	141.02	142.38	138.56	142	10442100
10/13/2004	143.24	143.55	140.08	140.9	19766200
10/12/2004	134.49	137.61	133.4	137.4	11665500
10/11/2004	137.01	138.86	133.85	135.26	10472100
10/8/2004	138.73	139.68	137.02	137.73	11069500
10/7/2004	136.56	139.88	136.55	138.85	14115000
10/6/2004	137.67	138.45	136	137.08	13381400
10/5/2004	134.66	138.53	132.24	138.37	14973200
10/4/2004	135.275	136.87	134.03	135.06	13022700
10/1/2004	130.8	134.24	128.9	132.58	15124800
9/30/2004	129.899	132.3	129	129.6	13758000
9/29/2004	126.53	135.02	126.23	131.08	30516400
9/28/2004	121.15	127.4	120.21	126.86	16929000
9/27/2004	119.56	120.88	117.8	118.26	7066100
9/24/2004	120.97	124.1	119.76	119.83	9123400
9/23/2004	118.84	122.63	117.02	120.82	8535600
9/22/2004	117.45	119.67	116.81	118.38	7581200
9/21/2004	120.2	120.42	117.51	117.84	7228700
9/20/2004	116.95	121.6	116.77	119.36	10628700
9/17/2004	114.42	117.49	113.55	117.49	9472500
9/16/2004	112.34	115.8	111.65	113.97	9266300
9/15/2004	110.56	114.23	110.2	112	10713000
9/14/2004	107.44	112	106.79	111.49	10828900
9/13/2004	106.63	108.41	106.46	107.5	7844100
9/10/2004	101.47	106.56	101.3	105.33	8698800
9/9/2004	102.5	102.71	101	102.31	4061700
9/8/2004	100.74	103.03	100.5	102.3	4985600
9/7/2004	101.01	102	99.61	101.58	5847500
9/3/2004	100.95	101.74	99.32	100.01	5152400
9/2/2004	99.09	102.37	98.94	101.51	15118600
9/1/2004	102.7	102.97	99.67	100.25	9138200
8/31/2004	102.32	103.71	102.16	102.37	4917800
8/30/2004	105.28	105.49	102.01	102.01	5196700
8/27/2004	108.1	108.62	105.69	106.15	6211700
8/26/2004	104.95	107.95	104.66	107.91	7094800
8/25/2004	104.76	108	103.88	106	9188600
8/24/2004	111.24	111.6	103.57	104.87	15247300
8/23/2004	110.76	113.48	109.05	109.4	18256100
8/20/2004	101.01	109.08	100.5	108.31	22834300
8/19/2004	100.01	104.06	95.96	100.335	44659000
